"path_id"	"full_path_length.x"	"testable_path_length.x"	"drug_targeted_genes"	"proportion_drug_targeted"	"full_path_length.y"	"testable_path_length.y"	"aberrational_genes"	"proportion_aberrational"	"proportion_of_cohort_w_aberrational_gene_in_path"	"Num_patient_with_aberrational_gene_.s._in_path"	"count_of_aberrational_genes_in_path_cross_cohort"	"max_in_one_gene"	"min_in_one_gene"	"hyperg_p_value"	"hyperg_p_w_FDR"
"139"	"Toll Like Receptor 3 (TLR3) Cascade"	99	99	35	0.353535353535354	99	99	25	0.252525252525253	0.333333333333333	19	32	3	0	0.208361192474344	1
"388"	"ZBP1(DAI) mediated induction of type I IFNs"	26	26	5	0.192307692307692	26	26	7	0.269230769230769	0.12280701754386	7	9	2	0	0.210344142204017	1
"467"	"Regulation of actin dynamics for phagocytic cup formation"	95	95	14	0.147368421052632	95	95	24	0.252631578947368	0.421052631578947	24	34	4	0	0.21085124620746	1
"904"	"Golgi Associated Vesicle Biogenesis"	54	54	1	0.0185185185185185	54	54	14	0.259259259259259	0.263157894736842	15	19	5	0	0.212634867221748	1
"837"	"Lipoprotein metabolism"	30	30	1	0.0333333333333333	30	30	8	0.266666666666667	0.175438596491228	10	11	3	0	0.21309295449924	1
"413"	"Mitotic G2-G2/M phases"	116	116	20	0.172413793103448	116	116	29	0.25	0.456140350877193	26	43	8	0	0.213498464244813	1
"507"	"Nuclear Envelope Breakdown"	50	50	7	0.14	50	50	13	0.26	0.157894736842105	9	16	3	0	0.213792386652094	1
"18"	"DSCAM interactions"	11	11	6	0.545454545454545	11	11	3	0.272727272727273	0.0526315789473684	3	3	1	0	0.21810920828587	1
"656"	"Dimerization of procaspase-8"	11	11	1	0.0909090909090909	11	11	3	0.272727272727273	0.0526315789473684	3	3	1	0	0.21810920828587	1
"657"	"Gamma-carboxylation, transport, and amino-terminal cleavage of proteins"	11	11	1	0.0909090909090909	11	11	3	0.272727272727273	0.0701754385964912	4	4	2	0	0.21810920828587	1
"658"	"Heme biosynthesis"	11	11	1	0.0909090909090909	11	11	3	0.272727272727273	0.0526315789473684	3	3	1	0	0.21810920828587	1
"660"	"Nicotinate metabolism"	11	11	1	0.0909090909090909	11	11	3	0.272727272727273	0.0526315789473684	3	3	1	0	0.21810920828587	1
"661"	"Regulation by c-FLIP"	11	11	1	0.0909090909090909	11	11	3	0.272727272727273	0.0526315789473684	3	3	1	0	0.21810920828587	1
"6"	"AKT-mediated inactivation of FOXO1A"	4	4	3	0.75	4	4	1	0.25	0.0175438596491228	1	1	1	0	0.218797877083466	1
"31"	"CREB phosphorylation through the activation of CaMKK"	4	4	2	0.5	4	4	1	0.25	0.0175438596491228	1	1	1	0	0.218797877083466	1
"34"	"Neurophilin interactions with VEGF and VEGFR"	4	4	2	0.5	4	4	1	0.25	0.0175438596491228	1	1	1	0	0.218797877083466	1
"291"	"Phosphorylation of proteins involved in G1/S transition by active Cyclin E:Cdk2 complexes"	4	4	1	0.25	4	4	1	0.25	0.0701754385964912	4	4	4	0	0.218797877083466	1
"292"	"Processing of DNA ends prior to end rejoining"	4	4	1	0.25	4	4	1	0.25	0.0175438596491228	1	1	1	0	0.218797877083466	1
"293"	"Proton/oligonucleotide cotransporters"	4	4	1	0.25	4	4	1	0.25	0.0175438596491228	1	1	1	0	0.218797877083466	1
"955"	"Post-translational protein modification"	278	278	2	0.00719424460431655	278	278	67	0.241007194244604	0.596491228070175	34	95	9	0	0.221314663895495	1
"549"	"M Phase"	266	266	33	0.12406015037594	266	266	64	0.240601503759398	0.631578947368421	36	80	4	0	0.230172458881045	1
"225"	"Insulin receptor signalling cascade"	92	92	26	0.282608695652174	92	92	23	0.25	0.508771929824561	29	46	15	0	0.230829848843206	1
"522"	"Fatty acids"	15	15	2	0.133333333333333	15	15	4	0.266666666666667	0.087719298245614	5	5	2	0	0.23140960431449	1
"523"	"Prolactin receptor signaling"	15	15	2	0.133333333333333	15	15	4	0.266666666666667	0.0526315789473684	3	4	1	0	0.23140960431449	1
"201"	"IRS-related events"	88	88	26	0.295454545454545	88	88	22	0.25	0.491228070175439	28	45	15	0	0.233873023688277	1
"331"	"Signaling by BMP"	23	23	5	0.217391304347826	23	23	6	0.260869565217391	0.140350877192982	8	8	2	0	0.242342818944652	1
"416"	"HSF1-dependent transactivation"	35	35	6	0.171428571428571	35	35	9	0.257142857142857	0.280701754385965	16	18	8	0	0.244085987271229	1
"62"	"Prolonged ERK activation events"	27	27	12	0.444444444444444	27	27	7	0.259259259259259	0.140350877192982	8	9	3	0	0.244087756910271	1
"349"	"Centrosome maturation"	72	72	15	0.208333333333333	72	72	18	0.25	0.280701754385965	16	24	3	0	0.246450537650842	1
"353"	"Recruitment of mitotic centrosome proteins and complexes"	72	72	15	0.208333333333333	72	72	18	0.25	0.280701754385965	16	24	3	0	0.246450537650842	1
"470"	"Cell Cycle, Mitotic"	445	445	64	0.143820224719101	445	445	105	0.235955056179775	0.807017543859649	46	136	8	0	0.247476014492424	1
"672"	"Mitotic Prophase"	106	106	9	0.0849056603773585	106	106	26	0.245283018867925	0.385964912280702	22	36	4	0	0.255774715062981	1
"824"	"Meiosis"	85	85	3	0.0352941176470588	85	85	21	0.247058823529412	0.403508771929825	23	29	7	0	0.256164967136224	1
"113"	"Glucocorticoid biosynthesis"	8	8	3	0.375	8	8	2	0.25	0.0526315789473684	3	3	2	0	0.258220617429008	1
"122"	"WNT mediated activation of DVL"	8	8	3	0.375	8	8	2	0.25	0.0350877192982456	2	2	1	0	0.258220617429008	1
"536"	"Ligand-receptor interactions"	8	8	1	0.125	8	8	2	0.25	0.0701754385964912	4	4	2	0	0.258220617429008	1
"542"	"Release of Hh-Np from the secreting cell"	8	8	1	0.125	8	8	2	0.25	0.0350877192982456	2	2	1	0	0.258220617429008	1
"545"	"Synthesis of PG"	8	8	1	0.125	8	8	2	0.25	0.0350877192982456	2	2	1	0	0.258220617429008	1
"546"	"Synthesis of epoxy (EET) and dihydroxyeicosatrienoic acids (DHET)"	8	8	1	0.125	8	8	2	0.25	0.0526315789473684	3	3	2	0	0.258220617429008	1
"548"	"Transport of gamma-carboxylated protein precursors from the endoplasmic reticulum to the Golgi apparatus"	8	8	1	0.125	8	8	2	0.25	0.0526315789473684	3	3	2	0	0.258220617429008	1
"682"	"Metabolism of lipids and lipoproteins"	569	569	46	0.0808435852372583	569	569	133	0.233743409490334	0.842105263157895	48	189	15	0	0.263867810811537	1
"151"	"Activated TLR4 signalling"	115	115	39	0.339130434782609	115	115	28	0.243478260869565	0.333333333333333	19	35	3	0	0.265164849580351	1
"129"	"FRS2-mediated cascade"	44	44	16	0.363636363636364	44	44	11	0.25	0.263157894736842	15	17	5	0	0.269071903966193	1
"380"	"Uptake and actions of bacterial toxins"	40	40	8	0.2	40	40	10	0.25	0.140350877192982	8	10	1	0	0.272084034588973	1
"36"	"PECAM1 interactions"	12	12	6	0.5	12	12	3	0.25	0.0526315789473684	3	3	1	0	0.272789397185707	1
"287"	"Hormone-sensitive lipase (HSL)-mediated triacylglycerol hydrolysis"	12	12	3	0.25	12	12	3	0.25	0.0350877192982456	2	3	1	0	0.272789397185707	1
"429"	"P2Y receptors"	12	12	2	0.166666666666667	12	12	3	0.25	0.0526315789473684	3	3	1	0	0.272789397185707	1
"674"	"Caspase-mediated cleavage of cytoskeletal proteins"	12	12	1	0.0833333333333333	12	12	3	0.25	0.140350877192982	8	9	5	0	0.272789397185707	1
"678"	"Processive synthesis on the C-strand of the telomere"	12	12	1	0.0833333333333333	12	12	3	0.25	0.0526315789473684	3	3	1	0	0.272789397185707	1
"328"	"Signaling by Robo receptor"	32	32	7	0.21875	32	32	8	0.25	0.175438596491228	10	11	2	0	0.277409284716503	1
"391"	"Activation of Matrix Metalloproteinases"	32	32	6	0.1875	32	32	8	0.25	0.175438596491228	10	11	3	0	0.277409284716503	1
"17"	"Regulation of KIT signaling"	16	16	9	0.5625	16	16	4	0.25	0.105263157894737	6	6	3	0	0.278769547321692	1
"118"	"Spry regulation of FGF signaling"	16	16	6	0.375	16	16	4	0.25	0.087719298245614	5	6	3	0	0.278769547321692	1
"285"	"CRMPs in Sema3A signaling"	16	16	4	0.25	16	16	4	0.25	0.0701754385964912	4	4	1	0	0.278769547321692	1
"294"	"Rap1 signalling"	16	16	4	0.25	16	16	4	0.25	0.105263157894737	6	6	3	0	0.278769547321692	1
"70"	"SHC1 events in ERBB4 signaling"	28	28	12	0.428571428571429	28	28	7	0.25	0.157894736842105	9	10	3	0	0.279445331725501	1
"76"	"Nuclear Events (kinase and transcription factor activation)"	24	24	10	0.416666666666667	24	24	6	0.25	0.12280701754386	7	8	3	0	0.280733545113462	1
"534"	"DARPP-32 events"	24	24	3	0.125	24	24	6	0.25	0.087719298245614	5	7	2	0	0.280733545113462	1
"462"	"Base Excision Repair"	20	20	3	0.15	20	20	5	0.25	0.087719298245614	5	5	1	0	0.28080198554487	1
"463"	"Resolution of Abasic Sites (AP sites)"	20	20	3	0.15	20	20	5	0.25	0.087719298245614	5	5	1	0	0.28080198554487	1
"530"	"Immune System"	1216	1216	153	0.125822368421053	1216	1216	279	0.229440789473684	0.964912280701754	55	394	15	0	0.298300618425766	1
"347"	"Loss of Nlp from mitotic centrosomes"	62	62	13	0.209677419354839	62	62	15	0.241935483870968	0.280701754385965	16	21	3	0	0.304343521411108	1
"348"	"Loss of proteins required for interphase microtubule organization from the centrosome"	62	62	13	0.209677419354839	62	62	15	0.241935483870968	0.280701754385965	16	21	3	0	0.304343521411108	1
"934"	"mRNA Splicing"	113	113	1	0.00884955752212389	113	113	27	0.238938053097345	0.350877192982456	20	31	4	0	0.304962884631478	1
"935"	"mRNA Splicing - Major Pathway"	113	113	1	0.00884955752212389	113	113	27	0.238938053097345	0.350877192982456	20	31	4	0	0.304962884631478	1
"907"	"DNA Damage/Telomere Stress Induced Senescence"	58	58	1	0.0172413793103448	58	58	14	0.241379310344828	0.298245614035088	17	18	4	0	0.309641517663782	1
"842"	"Diseases associated with visual transduction"	92	92	3	0.0326086956521739	92	92	22	0.239130434782609	0.350877192982456	20	28	3	0	0.311655542981051	1
"843"	"Visual phototransduction"	92	92	3	0.0326086956521739	92	92	22	0.239130434782609	0.350877192982456	20	28	3	0	0.311655542981051	1
"13"	"G2/M DNA replication checkpoint"	5	5	3	0.6	5	5	1	0.2	0.0175438596491228	1	1	1	0	0.312645923169278	1
"84"	"Activation of caspases through apoptosome-mediated cleavage"	5	5	2	0.4	5	5	1	0.2	0.0175438596491228	1	1	1	0	0.312645923169278	1
"86"	"Cytochrome c-mediated apoptotic response"	5	5	2	0.4	5	5	1	0.2	0.0175438596491228	1	1	1	0	0.312645923169278	1
"365"	"Disinhibition of SNARE formation"	5	5	1	0.2	5	5	1	0.2	0.0526315789473684	3	3	3	0	0.312645923169278	1
"366"	"FGFR1b ligand binding and activation"	5	5	1	0.2	5	5	1	0.2	0.0175438596491228	1	1	1	0	0.312645923169278	1
"369"	"G2 Phase"	5	5	1	0.2	5	5	1	0.2	0.0175438596491228	1	1	1	0	0.312645923169278	1
"375"	"S6K1 signalling"	5	5	1	0.2	5	5	1	0.2	0.0350877192982456	2	2	2	0	0.312645923169278	1
"412"	"CDO in myogenesis"	29	29	5	0.172413793103448	29	29	7	0.241379310344828	0.12280701754386	7	8	2	0	0.316035282882444	1
"414"	"Myogenesis"	29	29	5	0.172413793103448	29	29	7	0.241379310344828	0.12280701754386	7	8	2	0	0.316035282882444	1
"44"	"Frs2-mediated activation"	25	25	12	0.48	25	25	6	0.24	0.12280701754386	7	8	3	0	0.320461663478241	1
"685"	"Lipid digestion, mobilization, and transport"	50	50	4	0.08	50	50	12	0.24	0.210526315789474	12	15	3	0	0.320848393376178	1
"238"	"Toll-Like Receptors Cascades"	144	144	40	0.277777777777778	144	144	34	0.236111111111111	0.385964912280702	22	43	3	0	0.321217914847612	1
"390"	"RIP-mediated NFkB activation via ZBP1"	21	21	4	0.19047619047619	21	21	5	0.238095238095238	0.105263157894737	6	7	2	0	0.32451155006329	1
"480"	"Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)"	21	21	3	0.142857142857143	21	21	5	0.238095238095238	0.12280701754386	7	7	3	0	0.32451155006329	1
"780"	"Inflammasomes"	21	21	1	0.0476190476190476	21	21	5	0.238095238095238	0.105263157894737	6	6	2	0	0.32451155006329	1
"152"	"AKT phosphorylates targets in the nucleus"	9	9	3	0.333333333333333	9	9	2	0.222222222222222	0.0350877192982456	2	2	1	0	0.327001917515612	1
"319"	"S6K1-mediated signalling"	9	9	2	0.222222222222222	9	9	2	0.222222222222222	0.0526315789473684	3	3	2	0	0.327001917515612	1
"589"	"Gamma-carboxylation of protein precursors"	9	9	1	0.111111111111111	9	9	2	0.222222222222222	0.0526315789473684	3	3	2	0	0.327001917515612	1
"405"	"KSRP destabilizes mRNA"	17	17	3	0.176470588235294	17	17	4	0.235294117647059	0.0701754385964912	4	4	1	0	0.327777603906952	1
"54"	"p38MAPK events"	13	13	6	0.461538461538462	13	13	3	0.230769230769231	0.0701754385964912	4	4	2	0	0.329371443292324	1
"307"	"NF-kB is activated and signals survival"	13	13	3	0.230769230769231	13	13	3	0.230769230769231	0.0701754385964912	4	4	2	0	0.329371443292324	1
"455"	"FGFR4 ligand binding and activation"	13	13	2	0.153846153846154	13	13	3	0.230769230769231	0.0526315789473684	3	3	1	0	0.329371443292324	1
"689"	"Caspase-8 activation by cleavage"	13	13	1	0.0769230769230769	13	13	3	0.230769230769231	0.0526315789473684	3	3	1	0	0.329371443292324	1
"696"	"Retrograde neurotrophin signalling"	13	13	1	0.0769230769230769	13	13	3	0.230769230769231	0.0526315789473684	3	3	1	0	0.329371443292324	1
"870"	"Triglyceride Biosynthesis"	42	42	1	0.0238095238095238	42	42	10	0.238095238095238	0.175438596491228	10	11	2	0	0.333000829043115	1
"600"	"Collagen degradation"	38	38	4	0.105263157894737	38	38	9	0.236842105263158	0.175438596491228	10	10	2	0	0.339492964741042	1
"601"	"Cyclin D associated events in G1"	38	38	4	0.105263157894737	38	38	9	0.236842105263158	0.263157894736842	15	15	4	0	0.339492964741042	1
"602"	"G1 Phase"	38	38	4	0.105263157894737	38	38	9	0.236842105263158	0.263157894736842	15	15	4	0	0.339492964741042	1
"469"	"Circadian Clock"	55	55	8	0.145454545454545	55	55	13	0.236363636363636	0.315789473684211	18	24	8	0	0.342303694642819	1
"338"	"Role of LAT2/NTAL/LAB on calcium mobilization"	141	141	30	0.212765957446809	141	141	33	0.234042553191489	0.614035087719298	35	61	15	0	0.343376684148409	1
"323"	"PI3K Cascade"	68	68	15	0.220588235294118	68	68	16	0.235294117647059	0.43859649122807	25	37	15	0	0.347828039246411	1
"809"	"Aquaporin-mediated transport"	51	51	2	0.0392156862745098	51	51	12	0.235294117647059	0.210526315789474	12	14	3	0	0.349274472654494	1
"811"	"SLC-mediated transmembrane transport"	259	259	10	0.0386100386100386	259	259	60	0.231660231660232	0.614035087719298	35	71	2	0	0.350375987453606	1
"52"	"MAPK targets/ Nuclear events mediated by MAP kinases"	30	30	14	0.466666666666667	30	30	7	0.233333333333333	0.140350877192982	8	9	3	0	0.353468856839972	1
"694"	"Ligand-gated ion channel transport"	26	26	2	0.0769230769230769	26	26	6	0.230769230769231	0.087719298245614	5	6	1	0	0.36103127657927	1
"315"	"Signaling by Insulin receptor"	116	116	26	0.224137931034483	116	116	27	0.232758620689655	0.526315789473684	30	50	15	0	0.361128276888522	1
"793"	"POU5F1 (OCT4), SOX2, NANOG activate genes related to proliferation"	22	22	1	0.0454545454545455	22	22	5	0.227272727272727	0.140350877192982	8	8	3	0	0.369034566234129	1
"457"	"Nuclear signaling by ERBB4"	39	39	6	0.153846153846154	39	39	9	0.230769230769231	0.140350877192982	8	10	2	0	0.372753200638987	1
"418"	"Activation of SMO"	18	18	3	0.166666666666667	18	18	4	0.222222222222222	0.105263157894737	6	6	2	0	0.377513983331081	1
"594"	"Synthesis of PIPs at the Golgi membrane"	18	18	2	0.111111111111111	18	18	4	0.222222222222222	0.087719298245614	5	5	2	0	0.377513983331081	1
"748"	"Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha"	18	18	1	0.0555555555555556	18	18	4	0.222222222222222	0.0701754385964912	4	4	1	0	0.377513983331081	1
"217"	"Golgi Cisternae Pericentriolar Stack Reorganization"	14	14	4	0.285714285714286	14	14	3	0.214285714285714	0.087719298245614	5	5	3	0	0.386455582640843	1
"481"	"Removal of the Flap Intermediate"	14	14	2	0.142857142857143	14	14	3	0.214285714285714	0.0526315789473684	3	3	1	0	0.386455582640843	1
"484"	"TRAF3-dependent IRF activation pathway"	14	14	2	0.142857142857143	14	14	3	0.214285714285714	0.228070175438596	13	13	8	0	0.386455582640843	1
"706"	"Regulation of pyruvate dehydrogenase (PDH) complex"	14	14	1	0.0714285714285714	14	14	3	0.214285714285714	0.0526315789473684	3	3	1	0	0.386455582640843	1
"282"	"Apoptosis"	148	148	38	0.256756756756757	148	148	34	0.22972972972973	0.333333333333333	19	44	5	0	0.388956228897188	1
"908"	"Clathrin derived vesicle budding"	61	61	1	0.0163934426229508	61	61	14	0.229508196721311	0.263157894736842	15	19	5	0	0.388981399555701	1
"909"	"trans-Golgi Network Vesicle Budding"	61	61	1	0.0163934426229508	61	61	14	0.229508196721311	0.263157894736842	15	19	5	0	0.388981399555701	1
"844"	"Elongation arrest and recovery"	31	31	1	0.032258064516129	31	31	7	0.225806451612903	0.140350877192982	8	9	3	0	0.391362152248836	1
"845"	"HIV elongation arrest and recovery"	31	31	1	0.032258064516129	31	31	7	0.225806451612903	0.140350877192982	8	9	3	0	0.391362152248836	1
"846"	"Pausing and recovery of HIV elongation"	31	31	1	0.032258064516129	31	31	7	0.225806451612903	0.140350877192982	8	9	3	0	0.391362152248836	1
"847"	"Pausing and recovery of Tat-mediated HIV elongation"	31	31	1	0.032258064516129	31	31	7	0.225806451612903	0.140350877192982	8	9	3	0	0.391362152248836	1
"850"	"Tat-mediated HIV elongation arrest and recovery"	31	31	1	0.032258064516129	31	31	7	0.225806451612903	0.140350877192982	8	9	3	0	0.391362152248836	1
"5"	"Activation of the AP-1 family of transcription factors"	10	10	8	0.8	10	10	2	0.2	0.0701754385964912	4	4	3	0	0.39562980877232	1
"83"	"Activation of PPARGC1A (PGC-1alpha) by phosphorylation"	10	10	4	0.4	10	10	2	0.2	0.0350877192982456	2	2	1	0	0.39562980877232	1
"92"	"Role of DCC in regulating apoptosis"	10	10	4	0.4	10	10	2	0.2	0.0350877192982456	2	2	1	0	0.39562980877232	1
"93"	"Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation"	10	10	4	0.4	10	10	2	0.2	0.0350877192982456	2	2	1	0	0.39562980877232	1
"370"	"GP1b-IX-V activation signalling"	10	10	2	0.2	10	10	2	0.2	0.0701754385964912	4	4	2	0	0.39562980877232	1
"637"	"MASTL Facilitates Mitotic Progression"	10	10	1	0.1	10	10	2	0.2	0.0350877192982456	2	2	1	0	0.39562980877232	1
"640"	"Regulated proteolysis of p75NTR"	10	10	1	0.1	10	10	2	0.2	0.0350877192982456	2	2	1	0	0.39562980877232	1
"815"	"Attenuation phase"	27	27	1	0.037037037037037	27	27	6	0.222222222222222	0.245614035087719	14	15	8	0	0.401961508463421	1
"42"	"p75NTR negatively regulates cell cycle via SC1"	6	6	3	0.5	6	6	1	0.166666666666667	0.0175438596491228	1	1	1	0	0.403681973643943	1
"156"	"DNA replication initiation"	6	6	2	0.333333333333333	6	6	1	0.166666666666667	0.0175438596491228	1	1	1	0	0.403681973643943	1
"157"	"FGFR2b ligand binding and activation"	6	6	2	0.333333333333333	6	6	1	0.166666666666667	0.0175438596491228	1	1	1	0	0.403681973643943	1
"163"	"Phosphorylation of Emi1"	6	6	2	0.333333333333333	6	6	1	0.166666666666667	0.0175438596491228	1	1	1	0	0.403681973643943	1
"167"	"Telomere C-strand synthesis initiation"	6	6	2	0.333333333333333	6	6	1	0.166666666666667	0.0175438596491228	1	1	1	0	0.403681973643943	1
"169"	"Uptake and function of diphtheria toxin"	6	6	2	0.333333333333333	6	6	1	0.166666666666667	0.0175438596491228	1	1	1	0	0.403681973643943	1
"426"	"IRS activation"	6	6	1	0.166666666666667	6	6	1	0.166666666666667	0.0175438596491228	1	1	1	0	0.403681973643943	1
"430"	"Presynaptic phase of homologous DNA pairing and strand exchange"	6	6	1	0.166666666666667	6	6	1	0.166666666666667	0.0175438596491228	1	1	1	0	0.403681973643943	1
"432"	"Release of eIF4E"	6	6	1	0.166666666666667	6	6	1	0.166666666666667	0.0175438596491228	1	1	1	0	0.403681973643943	1
"439"	"vRNP Assembly"	6	6	1	0.166666666666667	6	6	1	0.166666666666667	0.0175438596491228	1	1	1	0	0.403681973643943	1
"241"	"Negative regulation of FGFR signaling"	40	40	11	0.275	40	40	9	0.225	0.228070175438596	13	15	5	0	0.406309589322326	1
"866"	"PRC2 methylates histones and DNA"	40	40	1	0.025	40	40	9	0.225	0.175438596491228	10	11	2	0	0.406309589322326	1
"417"	"Cellular Senescence"	158	158	27	0.170886075949367	158	158	36	0.227848101265823	0.508771929824561	29	48	4	0	0.410153159031163	1
"330"	"FGFR ligand binding and activation"	23	23	5	0.217391304347826	23	23	5	0.217391304347826	0.157894736842105	9	9	5	0	0.413749300571592	1
"448"	"Signaling by NODAL"	19	19	3	0.157894736842105	19	19	4	0.210526315789474	0.0701754385964912	4	4	1	0	0.427139300302798	1
"757"	"Synthesis of PC"	19	19	1	0.0526315789473684	19	19	4	0.210526315789474	0.0701754385964912	4	5	2	0	0.427139300302798	1
"408"	"Regulation of PLK1 Activity at G2/M Transition"	80	80	14	0.175	80	80	18	0.225	0.280701754385965	16	24	3	0	0.429313421195841	1
"651"	"DNA strand elongation"	32	32	3	0.09375	32	32	7	0.21875	0.12280701754386	7	7	1	0	0.42934644142628	1
"729"	"TGF-beta receptor signaling activates SMADs"	32	32	2	0.0625	32	32	7	0.21875	0.105263157894737	6	7	1	0	0.42934644142628	1
"852"	"DNA methylation"	32	32	1	0.03125	32	32	7	0.21875	0.140350877192982	8	8	2	0	0.42934644142628	1
"701"	"Interferon alpha/beta signaling"	67	67	5	0.0746268656716418	67	67	15	0.223880597014925	0.228070175438596	13	18	3	0	0.432852416275448	1
"452"	"Anchoring of the basal body to the plasma membrane"	89	89	14	0.157303370786517	89	89	20	0.224719101123595	0.350877192982456	20	26	3	0	0.434579167124719	1
"821"	"Synthesis of PA"	28	28	1	0.0357142857142857	28	28	6	0.214285714285714	0.12280701754386	7	7	2	0	0.442800234042727	1
"153"	"Activation of BAD and translocation to mitochondria"	15	15	5	0.333333333333333	15	15	3	0.2	0.0526315789473684	3	3	1	0	0.442835938395881	1
"379"	"Synthesis of bile acids and bile salts via 27-hydroxycholesterol"	15	15	3	0.2	15	15	3	0.2	0.0526315789473684	3	3	1	0	0.442835938395881	1
"714"	"Mismatch repair (MMR) directed by MSH2:MSH3 (MutSbeta)"	15	15	1	0.0666666666666667	15	15	3	0.2	0.0526315789473684	3	3	1	0	0.442835938395881	1
"716"	"NRIF signals cell death from the nucleus"	15	15	1	0.0666666666666667	15	15	3	0.2	0.0526315789473684	3	3	1	0	0.442835938395881	1
"721"	"WNT5A-dependent internalization of FZD4"	15	15	1	0.0666666666666667	15	15	3	0.2	0.0701754385964912	4	5	3	0	0.442835938395881	1
"275"	"Programmed Cell Death"	160	160	42	0.2625	160	160	36	0.225	0.368421052631579	21	46	5	0	0.444161574623208	1
"671"	"Phospholipid metabolism"	138	138	12	0.0869565217391304	138	138	31	0.22463768115942	0.596491228070175	34	56	15	0	0.445642598983746	1
"924"	"Transport of inorganic cations/anions and amino acids/oligopeptides"	94	94	1	0.0106382978723404	94	94	21	0.223404255319149	0.315789473684211	18	24	2	0	0.4480591032946	1
"867"	"Unfolded Protein Response (UPR)"	81	81	2	0.0246913580246914	81	81	18	0.222222222222222	0.263157894736842	15	20	2	0	0.453251414895909	1
"135"	"Degradation of GLI1 by the proteasome"	59	59	21	0.355932203389831	59	59	13	0.220338983050847	0.210526315789474	12	14	2	0	0.453944178699811	1
"57"	"Purine ribonucleoside monophosphate biosynthesis"	11	11	5	0.454545454545455	11	11	2	0.181818181818182	0.0350877192982456	2	2	1	0	0.462200033954739	1
"247"	"TRAF6 mediated IRF7 activation in TLR7/8 or 9 signaling"	11	11	3	0.272727272727273	11	11	2	0.181818181818182	0.0350877192982456	2	2	1	0	0.462200033954739	1
"400"	"Import of palmitoyl-CoA into the mitochondrial matrix"	11	11	2	0.181818181818182	11	11	2	0.181818181818182	0.0526315789473684	3	3	2	0	0.462200033954739	1
"403"	"mTORC1-mediated signalling"	11	11	2	0.181818181818182	11	11	2	0.181818181818182	0.0526315789473684	3	3	2	0	0.462200033954739	1
"653"	"Androgen biosynthesis"	11	11	1	0.0909090909090909	11	11	2	0.181818181818182	0.0350877192982456	2	2	1	0	0.462200033954739	1
"654"	"Base-free sugar-phosphate removal via the single-nucleotide replacement pathway"	11	11	1	0.0909090909090909	11	11	2	0.181818181818182	0.0350877192982456	2	2	1	0	0.462200033954739	1
"244"	"Purine metabolism"	33	33	9	0.272727272727273	33	33	7	0.212121212121212	0.105263157894737	6	7	1	0	0.467076602262919	1
"332"	"Cellular response to heat stress"	51	51	11	0.215686274509804	51	51	11	0.215686274509804	0.333333333333333	19	22	8	0	0.478064932684558	1
"325"	"Oxidative Stress Induced Senescence"	91	91	20	0.21978021978022	91	91	20	0.21978021978022	0.298245614035088	17	25	3	0	0.479992765571122	1
"396"	"Cytochrome P450 - arranged by substrate type"	60	60	11	0.183333333333333	60	60	13	0.216666666666667	0.192982456140351	11	16	2	0	0.481877230279086	1
"361"	"SHC-mediated cascade"	29	29	6	0.206896551724138	29	29	6	0.206896551724138	0.175438596491228	10	10	5	0	0.483134536684635	1
"828"	"PIWI-interacting RNA (piRNA) biogenesis"	29	29	1	0.0344827586206897	29	29	6	0.206896551724138	0.105263157894737	6	7	2	0	0.483134536684635	1
"743"	"Glucose metabolism"	69	69	4	0.0579710144927536	69	69	15	0.217391304347826	0.175438596491228	10	15	1	0	0.485061089307774	1
"605"	"Transport of vitamins, nucleosides, and related molecules"	38	38	4	0.105263157894737	38	38	8	0.210526315789474	0.12280701754386	7	9	2	0	0.487961495707004	1
"8"	"Activation of NIMA Kinases NEK9, NEK6, NEK7"	7	7	5	0.714285714285714	7	7	1	0.142857142857143	0.0175438596491228	1	1	1	0	0.488454743845951	1
"9"	"CREB phosphorylation"	7	7	5	0.714285714285714	7	7	1	0.142857142857143	0.0175438596491228	1	1	1	0	0.488454743845951	1
"213"	"Apoptotic factor-mediated response"	7	7	2	0.285714285714286	7	7	1	0.142857142857143	0.0175438596491228	1	1	1	0	0.488454743845951	1
"476"	"Pentose phosphate pathway (hexose monophosphate shunt)"	7	7	1	0.142857142857143	7	7	1	0.142857142857143	0.0175438596491228	1	1	1	0	0.488454743845951	1
"482"	"Scavenging by Class F Receptors"	7	7	1	0.142857142857143	7	7	1	0.142857142857143	0.0526315789473684	3	3	3	0	0.488454743845951	1
"182"	"p75NTR signals via NF-kB"	16	16	5	0.3125	16	16	3	0.1875	0.0701754385964912	4	4	2	0	0.49752473542061	1
"290"	"Nucleotide-like (purinergic) receptors"	16	16	4	0.25	16	16	3	0.1875	0.0526315789473684	3	3	1	0	0.49752473542061	1
"393"	"Processive synthesis on the lagging strand"	16	16	3	0.1875	16	16	3	0.1875	0.0526315789473684	3	3	1	0	0.49752473542061	1
"727"	"Mismatch Repair"	16	16	1	0.0625	16	16	3	0.1875	0.0526315789473684	3	3	1	0	0.49752473542061	1
