"path_id"	"full_path_length.x"	"testable_path_length.x"	"drug_targeted_genes"	"proportion_drug_targeted"	"full_path_length.y"	"testable_path_length.y"	"aberrational_genes"	"proportion_aberrational"	"proportion_of_cohort_w_aberrational_gene_in_path"	"Num_patient_with_aberrational_gene_.s._in_path"	"count_of_aberrational_genes_in_path_cross_cohort"	"max_in_one_gene"	"min_in_one_gene"	"hyperg_p_value"	"hyperg_p_w_FDR"
"747"	"Smooth Muscle Contraction"	22	22	1	0.0454545454545455	22	22	20	0.909090909090909	0.27027027027027	80	124	19	0	0.204767449710415	1
"515"	"Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer"	41	41	5	0.121951219512195	41	41	37	0.902439024390244	0.638513513513513	189	431	79	0	0.208235258982798	1
"646"	"Lipid digestion, mobilization, and transport"	50	50	4	0.08	50	50	45	0.9	0.344594594594595	102	188	23	0	0.211155786518083	1
"221"	"Signaling by ERBB4"	154	154	42	0.272727272727273	154	154	137	0.88961038961039	0.763513513513513	226	1065	82	0	0.212859834454408	1
"563"	"PPARA activates gene expression"	111	111	12	0.108108108108108	111	111	99	0.891891891891892	0.658783783783784	195	613	60	0	0.217011512362468	1
"116"	"Interleukin-6 signaling"	11	11	4	0.363636363636364	11	11	10	0.909090909090909	0.175675675675676	52	61	18	0	0.219513341552956	1
"117"	"Transport of organic anions"	11	11	4	0.363636363636364	11	11	10	0.909090909090909	0.131756756756757	39	57	20	0	0.219513341552956	1
"218"	"Condensation of Prometaphase Chromosomes"	11	11	3	0.272727272727273	11	11	10	0.909090909090909	0.209459459459459	62	72	43	0	0.219513341552956	1
"223"	"TRAF6 mediated IRF7 activation in TLR7/8 or 9 signaling"	11	11	3	0.272727272727273	11	11	10	0.909090909090909	0.243243243243243	72	96	43	0	0.219513341552956	1
"368"	"FGFR1c ligand binding and activation"	11	11	2	0.181818181818182	11	11	10	0.909090909090909	0.388513513513513	115	158	82	0	0.219513341552956	1
"369"	"Import of palmitoyl-CoA into the mitochondrial matrix"	11	11	2	0.181818181818182	11	11	10	0.909090909090909	0.209459459459459	62	67	41	0	0.219513341552956	1
"371"	"Signaling by activated point mutants of FGFR1"	11	11	2	0.181818181818182	11	11	10	0.909090909090909	0.388513513513513	115	158	82	0	0.219513341552956	1
"372"	"mTORC1-mediated signalling"	11	11	2	0.181818181818182	11	11	10	0.909090909090909	0.290540540540541	86	106	55	0	0.219513341552956	1
"614"	"Androgen biosynthesis"	11	11	1	0.0909090909090909	11	11	10	0.909090909090909	0.14527027027027	43	56	20	0	0.219513341552956	1
"615"	"Base-free sugar-phosphate removal via the single-nucleotide replacement pathway"	11	11	1	0.0909090909090909	11	11	10	0.909090909090909	0.125	37	44	14	0	0.219513341552956	1
"617"	"Gamma-carboxylation, transport, and amino-terminal cleavage of proteins"	11	11	1	0.0909090909090909	11	11	10	0.909090909090909	0.118243243243243	35	66	11	0	0.219513341552956	1
"618"	"Heme biosynthesis"	11	11	1	0.0909090909090909	11	11	10	0.909090909090909	0.165540540540541	49	54	14	0	0.219513341552956	1
"620"	"Nicotinate metabolism"	11	11	1	0.0909090909090909	11	11	10	0.909090909090909	0.297297297297297	88	113	54	0	0.219513341552956	1
"621"	"Tryptophan catabolism"	11	11	1	0.0909090909090909	11	11	10	0.909090909090909	0.114864864864865	34	59	20	0	0.219513341552956	1
"292"	"Semaphorin interactions"	67	67	15	0.223880597014925	67	67	60	0.895522388059702	0.516891891891892	153	386	51	0	0.223753200990388	1
"498"	"Activation of gene expression by SREBF (SREBP)"	40	40	5	0.125	40	40	36	0.9	0.608108108108108	180	327	60	0	0.224825791527268	1
"716"	"G alpha (i) signalling events"	236	236	12	0.0508474576271186	236	236	209	0.885593220338983	0.668918918918919	198	1363	59	0	0.225241085210521	1
"847"	"Muscle contraction"	49	49	1	0.0204081632653061	49	49	44	0.897959183673469	0.398648648648649	118	229	19	0	0.226369373758776	1
"23"	"SOS-mediated signalling"	21	21	11	0.523809523809524	21	21	19	0.904761904761905	0.25	74	91	18	0	0.226902017538394	1
"58"	"ERK/MAPK targets"	21	21	9	0.428571428571429	21	21	19	0.904761904761905	0.226351351351351	67	103	15	0	0.226902017538394	1
"609"	"Synthesis of Leukotrienes (LT) and Eoxins (EX)"	21	21	2	0.0952380952380952	21	21	19	0.904761904761905	0.10472972972973	31	58	6	0	0.226902017538394	1
"378"	"beta-catenin independent WNT signaling"	144	144	25	0.173611111111111	144	144	128	0.888888888888889	0.641891891891892	190	871	60	0	0.226997244946462	1
"693"	"Response to elevated platelet cytosolic Ca2+"	84	84	5	0.0595238095238095	84	84	75	0.892857142857143	0.533783783783784	158	495	56	0	0.229829845777181	1
"758"	"G alpha (12/13) signalling events"	75	75	3	0.04	75	75	67	0.893333333333333	0.52027027027027	154	502	60	0	0.233817174720095	1
"616"	"Cytosolic sensors of pathogen-associated DNA"	66	66	6	0.0909090909090909	66	66	59	0.893939393939394	0.540540540540541	160	360	55	0	0.237446346776527	1
"169"	"APC/C-mediated degradation of cell cycle proteins"	83	83	25	0.301204819277108	83	83	74	0.891566265060241	0.493243243243243	146	320	55	0	0.242305909374543	1
"170"	"Regulation of mitotic cell cycle"	83	83	25	0.301204819277108	83	83	74	0.891566265060241	0.493243243243243	146	320	55	0	0.242305909374543	1
"141"	"G beta:gamma signalling through PI3Kgamma"	48	48	16	0.333333333333333	48	48	43	0.895833333333333	0.449324324324324	133	378	60	0	0.242407699179073	1
"816"	"Formation of Fibrin Clot (Clotting Cascade)"	39	39	1	0.0256410256410256	39	39	35	0.897435897435897	0.412162162162162	122	302	56	0	0.242441597909272	1
"817"	"Glycosphingolipid metabolism"	39	39	1	0.0256410256410256	39	39	35	0.897435897435897	0.358108108108108	106	234	25	0	0.242441597909272	1
"753"	"Chromatin modifying enzymes"	208	208	9	0.0432692307692308	208	208	184	0.884615384615385	0.736486486486487	218	1231	80	0	0.250604364914238	1
"754"	"Chromatin organization"	208	208	9	0.0432692307692308	208	208	184	0.884615384615385	0.736486486486487	218	1231	80	0	0.250604364914238	1
"338"	"Formation of tubulin folding intermediates by CCT/TriC"	20	20	4	0.2	20	20	18	0.9	0.287162162162162	85	114	25	0	0.251098535698407	1
"343"	"Regulation of gene expression in beta cells"	20	20	4	0.2	20	20	18	0.9	0.368243243243243	109	157	56	0	0.251098535698407	1
"349"	"Signaling by Hippo"	20	20	4	0.2	20	20	18	0.9	0.300675675675676	89	148	43	0	0.251098535698407	1
"4"	"Activation of the AP-1 family of transcription factors"	10	10	8	0.8	10	10	9	0.9	0.114864864864865	34	37	13	0	0.251982403370248	1
"80"	"IRAK1 recruits IKK complex"	10	10	4	0.4	10	10	9	0.9	0.179054054054054	53	70	19	0	0.251982403370248	1
"81"	"IRAK1 recruits IKK complex upon TLR7/8 or 9 stimulation"	10	10	4	0.4	10	10	9	0.9	0.179054054054054	53	70	19	0	0.251982403370248	1
"83"	"Role of DCC in regulating apoptosis"	10	10	4	0.4	10	10	9	0.9	0.131756756756757	39	46	14	0	0.251982403370248	1
"84"	"Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation"	10	10	4	0.4	10	10	9	0.9	0.114864864864865	34	47	8	0	0.251982403370248	1
"173"	"Regulation of signaling by NODAL"	10	10	3	0.3	10	10	9	0.9	0.0912162162162162	27	34	13	0	0.251982403370248	1
"339"	"GP1b-IX-V activation signalling"	10	10	2	0.2	10	10	9	0.9	0.290540540540541	86	108	53	0	0.251982403370248	1
"342"	"Regulation of Rheb GTPase activity by AMPK"	10	10	2	0.2	10	10	9	0.9	0.138513513513514	41	49	16	0	0.251982403370248	1
"592"	"Acetylcholine regulates insulin secretion"	10	10	1	0.1	10	10	9	0.9	0.0777027027027027	23	30	7	0	0.251982403370248	1
"594"	"Alpha-defensins"	10	10	1	0.1	10	10	9	0.9	0.121621621621622	36	88	14	0	0.251982403370248	1
"600"	"Methylation"	10	10	1	0.1	10	10	9	0.9	0.148648648648649	44	51	21	0	0.251982403370248	1
"601"	"Purine catabolism"	10	10	1	0.1	10	10	9	0.9	0.0912162162162162	27	31	8	0	0.251982403370248	1
"382"	"Mitotic G2-G2/M phases"	116	116	20	0.172413793103448	116	116	103	0.887931034482759	0.567567567567568	168	540	34	0	0.254737332066343	1
"226"	"AMER1 mutants destabilize the destruction complex"	82	82	22	0.268292682926829	82	82	73	0.890243902439024	0.510135135135135	151	346	55	0	0.255247774970708	1
"227"	"APC truncation mutants are not K63 polyubiquitinated"	82	82	22	0.268292682926829	82	82	73	0.890243902439024	0.510135135135135	151	346	55	0	0.255247774970708	1
"228"	"APC truncation mutants have impaired AXIN binding"	82	82	22	0.268292682926829	82	82	73	0.890243902439024	0.510135135135135	151	346	55	0	0.255247774970708	1
"229"	"AXIN missense mutants destabilize the destruction complex"	82	82	22	0.268292682926829	82	82	73	0.890243902439024	0.510135135135135	151	346	55	0	0.255247774970708	1
"230"	"AXIN mutants destabilize the destruction complex, activating WNT signaling"	82	82	22	0.268292682926829	82	82	73	0.890243902439024	0.510135135135135	151	346	55	0	0.255247774970708	1
"232"	"Degradation of beta-catenin by the destruction complex"	82	82	22	0.268292682926829	82	82	73	0.890243902439024	0.510135135135135	151	346	55	0	0.255247774970708	1
"234"	"S33 mutants of beta-catenin aren't phosphorylated"	82	82	22	0.268292682926829	82	82	73	0.890243902439024	0.510135135135135	151	346	55	0	0.255247774970708	1
"235"	"S37 mutants of beta-catenin aren't phosphorylated"	82	82	22	0.268292682926829	82	82	73	0.890243902439024	0.510135135135135	151	346	55	0	0.255247774970708	1
"236"	"S45 mutants of beta-catenin aren't phosphorylated"	82	82	22	0.268292682926829	82	82	73	0.890243902439024	0.510135135135135	151	346	55	0	0.255247774970708	1
"237"	"T41 mutants of beta-catenin aren't phosphorylated"	82	82	22	0.268292682926829	82	82	73	0.890243902439024	0.510135135135135	151	346	55	0	0.255247774970708	1
"238"	"TCF7L2 mutants don't bind CTBP"	82	82	22	0.268292682926829	82	82	73	0.890243902439024	0.510135135135135	151	346	55	0	0.255247774970708	1
"239"	"deletions in the AMER1 gene destabilize the destruction complex"	82	82	22	0.268292682926829	82	82	73	0.890243902439024	0.510135135135135	151	346	55	0	0.255247774970708	1
"240"	"deletions in the AXIN genes in hepatocellular carcinoma result in elevated WNT signaling"	82	82	22	0.268292682926829	82	82	73	0.890243902439024	0.510135135135135	151	346	55	0	0.255247774970708	1
"241"	"misspliced GSK3beta mutants stabilize beta-catenin"	82	82	22	0.268292682926829	82	82	73	0.890243902439024	0.510135135135135	151	346	55	0	0.255247774970708	1
"242"	"phosphorylation site mutants of CTNNB1 are not targeted to the proteasome by the destruction complex"	82	82	22	0.268292682926829	82	82	73	0.890243902439024	0.510135135135135	151	346	55	0	0.255247774970708	1
"243"	"truncated APC mutants destabilize the destruction complex"	82	82	22	0.268292682926829	82	82	73	0.890243902439024	0.510135135135135	151	346	55	0	0.255247774970708	1
"244"	"truncations of AMER1 destabilize the destruction complex"	82	82	22	0.268292682926829	82	82	73	0.890243902439024	0.510135135135135	151	346	55	0	0.255247774970708	1
"516"	"Cell surface interactions at the vascular wall"	99	99	12	0.121212121212121	99	99	88	0.888888888888889	0.625	185	568	60	0	0.25581922570434	1
"859"	"RNA Polymerase I Chain Elongation"	56	56	1	0.0178571428571429	56	56	50	0.892857142857143	0.398648648648649	118	226	55	0	0.255914507484511	1
"158"	"Toll Like Receptor 4 (TLR4) Cascade"	124	124	39	0.314516129032258	124	124	110	0.887096774193548	0.638513513513513	189	659	85	0	0.259218971516283	1
"680"	"RNA Polymerase I Transcription Initiation"	47	47	3	0.0638297872340425	47	47	42	0.893617021276596	0.462837837837838	137	217	55	0	0.259283832470567	1
"384"	"The role of Nef in HIV-1 replication and disease pathogenesis"	29	29	5	0.172413793103448	29	29	26	0.896551724137931	0.432432432432432	128	243	58	0	0.259778382306189	1
"590"	"SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription"	29	29	3	0.103448275862069	29	29	26	0.896551724137931	0.574324324324324	170	322	79	0	0.259778382306189	1
"781"	"Interaction between L1 and Ankyrins"	29	29	1	0.0344827586206897	29	29	26	0.896551724137931	0.307432432432432	91	171	30	0	0.259778382306189	1
"315"	"Apoptotic cleavage of cellular proteins"	38	38	8	0.210526315789474	38	38	34	0.894736842105263	0.381756756756757	113	225	34	0	0.261106788584367	1
"136"	"Activated TLR4 signalling"	115	115	39	0.339130434782609	115	115	102	0.88695652173913	0.638513513513513	189	637	85	0	0.266059869629885	1
"258"	"Apoptosis"	148	148	38	0.256756756756757	148	148	131	0.885135135135135	0.695945945945946	206	889	85	0	0.270009148404818	1
"649"	"Fatty acid, triacylglycerol, and ketone body metabolism"	181	181	14	0.0773480662983425	181	181	160	0.883977900552486	0.726351351351351	215	1007	60	0	0.270657881210215	1
"770"	"ECM proteoglycans"	55	55	2	0.0363636363636364	55	55	49	0.890909090909091	0.331081081081081	98	199	15	0	0.272071000860625	1
"643"	"Metabolism of lipids and lipoproteins"	569	569	46	0.0808435852372583	569	569	500	0.878734622144112	0.85472972972973	253	3005	60	0	0.272286159913851	1
"833"	"Defective AHCY causes Hypermethioninemia with S-adenosylhomocysteine hydrolase deficiency (HMAHCHD)"	89	89	2	0.0224719101123595	89	89	79	0.887640449438202	0.483108108108108	143	380	32	0	0.275151282583475	1
"834"	"Defective GCLC causes Hemolytic anemia due to gamma-glutamylcysteine synthetase deficiency (HAGGSD)"	89	89	2	0.0224719101123595	89	89	79	0.887640449438202	0.483108108108108	143	380	32	0	0.275151282583475	1
"835"	"Defective GGT1 causes Glutathionuria (GLUTH)"	89	89	2	0.0224719101123595	89	89	79	0.887640449438202	0.483108108108108	143	380	32	0	0.275151282583475	1
"836"	"Defective GSS causes Glutathione synthetase deficiency (GSS deficiency)"	89	89	2	0.0224719101123595	89	89	79	0.887640449438202	0.483108108108108	143	380	32	0	0.275151282583475	1
"837"	"Defective MAT1A causes Methionine adenosyltransferase deficiency (MATD)"	89	89	2	0.0224719101123595	89	89	79	0.887640449438202	0.483108108108108	143	380	32	0	0.275151282583475	1
"838"	"Defective OPLAH causes 5-oxoprolinase deficiency (OPLAHD)"	89	89	2	0.0224719101123595	89	89	79	0.887640449438202	0.483108108108108	143	380	32	0	0.275151282583475	1
"839"	"Defective SLC35D1 causes Schneckenbecken dysplasia (SCHBCKD)"	89	89	2	0.0224719101123595	89	89	79	0.887640449438202	0.483108108108108	143	380	32	0	0.275151282583475	1
"840"	"Defective TPMT causes Thiopurine S-methyltransferase deficiency (TPMT deficiency)"	89	89	2	0.0224719101123595	89	89	79	0.887640449438202	0.483108108108108	143	380	32	0	0.275151282583475	1
"841"	"Defective UGT1A1 causes hyperbilirubinemia"	89	89	2	0.0224719101123595	89	89	79	0.887640449438202	0.483108108108108	143	380	32	0	0.275151282583475	1
"842"	"Defective UGT1A4 causes hyperbilirubinemia"	89	89	2	0.0224719101123595	89	89	79	0.887640449438202	0.483108108108108	143	380	32	0	0.275151282583475	1
"843"	"Phase II conjugation"	89	89	2	0.0224719101123595	89	89	79	0.887640449438202	0.483108108108108	143	380	32	0	0.275151282583475	1
"22"	"Ephrin signaling"	19	19	10	0.526315789473684	19	19	17	0.894736842105263	0.385135135135135	114	232	55	0	0.277482446832483	1
"416"	"Signaling by NODAL"	19	19	3	0.157894736842105	19	19	17	0.894736842105263	0.273648648648649	81	112	31	0	0.277482446832483	1
"376"	"G2/M Transition"	114	114	20	0.175438596491228	114	114	101	0.885964912280702	0.560810810810811	166	523	34	0	0.277701869363903	1
"568"	"Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha)"	114	114	12	0.105263157894737	114	114	101	0.885964912280702	0.658783783783784	195	617	60	0	0.277701869363903	1
"627"	"Orphan transporters"	114	114	10	0.087719298245614	114	114	101	0.885964912280702	0.679054054054054	201	616	85	0	0.277701869363903	1
"355"	"L1CAM interactions"	97	97	19	0.195876288659794	97	97	86	0.88659793814433	0.665540540540541	197	611	58	0	0.280703298487633	1
"271"	"Platelet Aggregation (Plug Formation)"	37	37	9	0.243243243243243	37	37	33	0.891891891891892	0.493243243243243	146	299	55	0	0.280840120914638	1
"477"	"Signaling by NOTCH"	122	122	17	0.139344262295082	122	122	108	0.885245901639344	0.675675675675676	200	767	80	0	0.281651752228788	1
"775"	"mRNA Capping"	28	28	1	0.0357142857142857	28	28	25	0.892857142857143	0.344594594594595	102	192	55	0	0.282226535246239	1
"387"	"Developmental Biology"	519	519	87	0.167630057803468	519	519	456	0.878612716763006	0.841216216216216	249	3114	60	0	0.283489003323387	1
"129"	"Vif-mediated degradation of APOBEC3G"	54	54	19	0.351851851851852	54	54	48	0.888888888888889	0.452702702702703	134	250	55	0	0.288930724526939	1
"701"	"Meiotic recombination"	54	54	3	0.0555555555555556	54	54	48	0.888888888888889	0.283783783783784	84	189	15	0	0.288930724526939	1
"9"	"ERK2 activation"	9	9	6	0.666666666666667	9	9	8	0.888888888888889	0.155405405405405	46	50	18	0	0.289248475675909	1
"54"	"Nef and signal transduction"	9	9	4	0.444444444444444	9	9	8	0.888888888888889	0.22972972972973	68	77	51	0	0.289248475675909	1
"553"	"Gamma-carboxylation of protein precursors"	9	9	1	0.111111111111111	9	9	8	0.888888888888889	0.114864864864865	34	63	11	0	0.289248475675909	1
"556"	"Removal of aminoterminal propeptides from gamma-carboxylated proteins"	9	9	1	0.111111111111111	9	9	8	0.888888888888889	0.114864864864865	34	64	11	0	0.289248475675909	1
"906"	"Rho GTPase cycle"	121	121	1	0.00826446280991736	121	121	107	0.884297520661157	0.628378378378378	186	573	57	0	0.293307419840271	1
"907"	"Signaling by Rho GTPases"	121	121	1	0.00826446280991736	121	121	107	0.884297520661157	0.628378378378378	186	573	57	0	0.293307419840271	1
"820"	"Transcription"	203	203	5	0.0246305418719212	203	203	179	0.881773399014778	0.682432432432432	202	902	55	0	0.294692669302449	1
"65"	"Interleukin-3, 5 and GM-CSF signaling"	45	45	19	0.422222222222222	45	45	40	0.888888888888889	0.523648648648649	155	328	60	0	0.295581236208835	1
"717"	"Platelet degranulation"	79	79	4	0.0506329113924051	79	79	70	0.886075949367089	0.530405405405405	157	486	56	0	0.296856043524356	1
"318"	"Loss of Nlp from mitotic centrosomes"	62	62	13	0.209677419354839	62	62	55	0.887096774193548	0.466216216216216	138	334	32	0	0.298202828470649	1
"319"	"Loss of proteins required for interphase microtubule organization from the centrosome"	62	62	13	0.209677419354839	62	62	55	0.887096774193548	0.466216216216216	138	334	32	0	0.298202828470649	1
"178"	"Integrin alphaIIb beta3 signaling"	27	27	8	0.296296296296296	27	27	24	0.888888888888889	0.364864864864865	108	155	34	0	0.306152011743409	1
"768"	"Attenuation phase"	27	27	1	0.037037037037037	27	27	24	0.888888888888889	0.371621621621622	110	185	33	0	0.306152011743409	1
"769"	"Kinesins"	27	27	1	0.037037037037037	27	27	24	0.888888888888889	0.209459459459459	62	86	18	0	0.306152011743409	1
"35"	"Regulation of signaling by CBL"	18	18	9	0.5	18	18	16	0.888888888888889	0.358108108108108	106	159	60	0	0.306171244114772	1
"555"	"Removal of DNA patch containing abasic residue"	18	18	2	0.111111111111111	18	18	16	0.888888888888889	0.222972972972973	66	91	23	0	0.306171244114772	1
"557"	"Resolution of AP sites via the multiple-nucleotide patch replacement pathway"	18	18	2	0.111111111111111	18	18	16	0.888888888888889	0.222972972972973	66	91	23	0	0.306171244114772	1
"513"	"M Phase"	266	266	33	0.12406015037594	266	266	234	0.879699248120301	0.702702702702703	208	1122	55	0	0.31111752999826	1
"282"	"Metabolism of nucleotides"	78	78	18	0.230769230769231	78	78	69	0.884615384615385	0.530405405405405	157	367	43	0	0.311639833608765	1
"250"	"Programmed Cell Death"	160	160	42	0.2625	160	160	141	0.88125	0.702702702702703	208	944	85	0	0.316758643432437	1
"851"	"Glycogen storage diseases"	257	257	5	0.0194552529182879	257	257	226	0.879377431906615	0.746621621621622	221	1297	60	0	0.319022269215547	1
"852"	"Metabolism of carbohydrates"	257	257	5	0.0194552529182879	257	257	226	0.879377431906615	0.746621621621622	221	1297	60	0	0.319022269215547	1
"853"	"Myoclonic epilepsy of Lafora"	257	257	5	0.0194552529182879	257	257	226	0.879377431906615	0.746621621621622	221	1297	60	0	0.319022269215547	1
"163"	"EPH-Ephrin signaling"	94	94	29	0.308510638297872	94	94	83	0.882978723404255	0.601351351351351	178	642	58	0	0.320817438438884	1
"698"	"Glucose metabolism"	69	69	4	0.0579710144927536	69	69	61	0.884057971014493	0.510135135135135	151	362	42	0	0.321514827221347	1
"385"	"HSF1-dependent transactivation"	35	35	6	0.171428571428571	35	35	31	0.885714285714286	0.378378378378378	112	196	33	0	0.323553313913689	1
"856"	"Metabolism of proteins"	694	694	13	0.0187319884726225	694	694	608	0.876080691642651	0.824324324324324	244	4255	60	0	0.328861102187139	1
"776"	"Cell junction organization"	85	85	3	0.0352941176470588	85	85	75	0.882352941176471	0.614864864864865	182	698	57	0	0.331260612019561	1
"358"	"ZBP1(DAI) mediated induction of type I IFNs"	26	26	5	0.192307692307692	26	26	23	0.884615384615385	0.263513513513513	78	109	12	0	0.331578891307977	1
"766"	"RNA Pol II CTD phosphorylation and interaction with CE"	26	26	1	0.0384615384615385	26	26	23	0.884615384615385	0.337837837837838	100	137	55	0	0.331578891307977	1
"33"	"Neurotransmitter Clearance In The Synaptic Cleft"	8	8	4	0.5	8	8	7	0.875	0.300675675675676	89	113	49	0	0.332019444372452	1
"102"	"Glucocorticoid biosynthesis"	8	8	3	0.375	8	8	7	0.875	0.165540540540541	49	91	33	0	0.332019444372452	1
"263"	"HuR stabilizes mRNA"	8	8	2	0.25	8	8	7	0.875	0.0506756756756757	15	21	5	0	0.332019444372452	1
"500"	"Downregulation of ERBB4 signaling"	8	8	1	0.125	8	8	7	0.875	0.114864864864865	34	38	12	0	0.332019444372452	1
"508"	"Sema4D mediated inhibition of cell attachment and migration"	8	8	1	0.125	8	8	7	0.875	0.0540540540540541	16	19	6	0	0.332019444372452	1
"509"	"Synthesis of PG"	8	8	1	0.125	8	8	7	0.875	0.246621621621622	73	78	56	0	0.332019444372452	1
"512"	"Transport of gamma-carboxylated protein precursors from the endoplasmic reticulum to the Golgi apparatus"	8	8	1	0.125	8	8	7	0.875	0.111486486486486	33	62	11	0	0.332019444372452	1
"675"	"Telomere Maintenance"	60	60	4	0.0666666666666667	60	60	53	0.883333333333333	0.47972972972973	142	319	55	0	0.332142804582063	1
"12"	"RAF/MAP kinase cascade"	17	17	10	0.588235294117647	17	17	15	0.882352941176471	0.219594594594595	65	76	18	0	0.337269396727727	1
"525"	"Beta-catenin phosphorylation cascade"	17	17	2	0.117647058823529	17	17	15	0.882352941176471	0.226351351351351	67	82	15	0	0.337269396727727	1
"526"	"Butyrate Response Factor 1 (BRF1) destabilizes mRNA"	17	17	2	0.117647058823529	17	17	15	0.882352941176471	0.327702702702703	97	125	34	0	0.337269396727727	1
"533"	"Platelet sensitization by LDL"	17	17	2	0.117647058823529	17	17	15	0.882352941176471	0.199324324324324	59	78	15	0	0.337269396727727	1
"697"	"Tristetraprolin (TTP) destabilizes mRNA"	17	17	1	0.0588235294117647	17	17	15	0.882352941176471	0.320945945945946	95	120	34	0	0.337269396727727	1
"690"	"Signaling by GPCR"	1078	1078	66	0.0612244897959184	1078	1078	943	0.874768089053803	0.85472972972973	253	5125	60	0	0.341919506026102	1
"415"	"RNF mutants show enhanced WNT signaling and proliferation"	190	190	30	0.157894736842105	190	190	167	0.878947368421053	0.662162162162162	196	994	60	0	0.342249322301713	1
"417"	"TCF dependent signaling in response to WNT"	190	190	30	0.157894736842105	190	190	167	0.878947368421053	0.662162162162162	196	994	60	0	0.342249322301713	1
"418"	"XAV939 inhibits tankyrase, stabilizing AXIN"	190	190	30	0.157894736842105	190	190	167	0.878947368421053	0.662162162162162	196	994	60	0	0.342249322301713	1
"419"	"misspliced LRP5 mutants have enhanced beta-catenin-dependent signaling"	190	190	30	0.157894736842105	190	190	167	0.878947368421053	0.662162162162162	196	994	60	0	0.342249322301713	1
"159"	"G-protein beta:gamma signalling"	51	51	16	0.313725490196078	51	51	45	0.882352941176471	0.459459459459459	136	390	60	0	0.34368517596214	1
"354"	"PI Metabolism"	51	51	10	0.196078431372549	51	51	45	0.882352941176471	0.459459459459459	136	306	60	0	0.34368517596214	1
"21"	"Signalling to RAS"	34	34	18	0.529411764705882	34	34	30	0.882352941176471	0.277027027027027	82	136	18	0	0.346534420078466	1
"629"	"Interferon gamma signaling"	92	92	8	0.0869565217391304	92	92	81	0.880434782608696	0.445945945945946	132	334	18	0	0.349340919109434	1
"727"	"Formation of HIV-1 elongation complex containing HIV-1 Tat"	42	42	2	0.0476190476190476	42	42	37	0.880952380952381	0.408783783783784	121	265	55	0	0.3563762553117	1
"731"	"HIV Transcription Elongation"	42	42	2	0.0476190476190476	42	42	37	0.880952380952381	0.408783783783784	121	265	55	0	0.3563762553117	1
"736"	"Tat-mediated elongation of the HIV-1 transcript"	42	42	2	0.0476190476190476	42	42	37	0.880952380952381	0.408783783783784	121	265	55	0	0.3563762553117	1
"412"	"RORA activates circadian gene expression"	25	25	4	0.16	25	25	22	0.88	0.462837837837838	137	199	60	0	0.358517722358878	1
"301"	"PCP/CE pathway"	91	91	20	0.21978021978022	91	91	80	0.879120879120879	0.577702702702703	171	576	60	0	0.364107829614341	1
"122"	"MyD88-independent cascade"	99	99	35	0.353535353535354	99	99	87	0.878787878787879	0.618243243243243	183	550	85	0	0.366097445816977	1
"123"	"TRIF-mediated TLR3/TLR4 signaling"	99	99	35	0.353535353535354	99	99	87	0.878787878787879	0.618243243243243	183	550	85	0	0.366097445816977	1
"124"	"Toll Like Receptor 3 (TLR3) Cascade"	99	99	35	0.353535353535354	99	99	87	0.878787878787879	0.618243243243243	183	550	85	0	0.366097445816977	1
"784"	"formation of the beta-catenin:TCF transactivating complex"	58	58	2	0.0344827586206897	58	58	51	0.879310344827586	0.425675675675676	126	283	36	0	0.368359965322424	1
"712"	"DNA Repair"	115	115	6	0.0521739130434783	115	115	101	0.878260869565217	0.587837837837838	174	584	55	0	0.369046790353889	1
"633"	"Organelle biogenesis and maintenance"	323	323	27	0.0835913312693498	323	323	283	0.876160990712074	0.763513513513513	226	1844	60	0	0.36934331980679	1
"220"	"Purine metabolism"	33	33	9	0.272727272727273	33	33	29	0.878787878787879	0.287162162162162	85	139	43	0	0.370583776074788	1
"362"	"Polo-like kinase mediated events"	16	16	3	0.1875	16	16	14	0.875	0.101351351351351	30	39	9	0	0.370861953289472	1
"502"	"Metabolism of Angiotensinogen to Angiotensins"	16	16	2	0.125	16	16	14	0.875	0.222972972972973	66	186	44	0	0.370861953289472	1
"687"	"TRAF6 mediated induction of TAK1 complex"	16	16	1	0.0625	16	16	14	0.875	0.192567567567568	57	73	15	0	0.370861953289472	1
"6"	"Activation of NIMA Kinases NEK9, NEK6, NEK7"	7	7	5	0.714285714285714	7	7	6	0.857142857142857	0.0608108108108108	18	20	8	0	0.381107534461845	1
"7"	"CREB phosphorylation"	7	7	5	0.714285714285714	7	7	6	0.857142857142857	0.101351351351351	30	31	12	0	0.381107534461845	1
"60"	"MEK activation"	7	7	3	0.428571428571429	7	7	6	0.857142857142857	0.0743243243243243	22	25	9	0	0.381107534461845	1
"61"	"RAF phosphorylates MEK"	7	7	3	0.428571428571429	7	7	6	0.857142857142857	0.0743243243243243	22	25	9	0	0.381107534461845	1
"194"	"FGFR3b ligand binding and activation"	7	7	2	0.285714285714286	7	7	6	0.857142857142857	0.0709459459459459	21	31	10	0	0.381107534461845	1
"59"	"GPVI-mediated activation cascade"	49	49	21	0.428571428571429	49	49	43	0.877551020408163	0.449324324324324	133	284	60	0	0.383544962877693	1
